taxels_left_up,taxels_left_down,taxels_right_up,taxels_right_down,taxels_up_left,taxels_up_right,taxels_down_left,taxels_down_right,taxels_left_pressure,taxels_right_pressure,taxels_up_pressure,taxels_down_pressure
13391,14374,13710,15025,13525,16202,9877,53387,52436,11526,58707,45746
13391,14419,13709,15041,13535,16220,9955,53427,52586,11545,58769,45884
13407,14387,13730,15029,13531,16206,9951,53416,52554,11529,58754,45846
13401,14396,13768,15052,13503,16230,9970,53474,52537,11523,58796,45852
13397,14378,13802,15013,13463,16215,9933,53421,52489,11534,58702,45841
13409,14377,13815,15011,13431,16224,9915,53381,52488,11543,58747,45817
13412,14377,13800,15023,13387,16201,9914,53336,52474,11541,58704,45808
13425,14397,13805,15021,13407,16224,9960,53413,52546,11533,58739,45867
13421,14376,13807,14980,13356,16260,9941,53350,52504,11552,58685,45896
13404,14389,13785,15042,13369,16256,9943,53392,52530,11566,58702,45887
13413,14425,13762,15053,13360,16288,9937,53408,52528,11543,58659,45899
13395,14368,13725,15010,13366,16251,9862,53255,52417,11522,58599,45776
13393,14372,13757,14982,13393,16203,9924,53294,52444,11538,58581,45824
13403,14382,13749,15091,13400,16212,9914,53370,52480,11520,58633,45867
13404,14398,13746,15057,13393,16240,9937,53359,52516,11533,58634,45885
13399,14384,13730,15023,13388,16212,9954,53309,52483,11552,58592,45880
13395,14402,13752,15072,13390,16231,9910,53398,52474,11539,58650,45857
13412,14386,13729,15023,13400,16211,9930,53315,52509,11531,58641,45808
13400,14405,13745,15088,13417,16205,9893,53385,52456,11532,58688,45831
13386,14426,13743,15135,13439,16270,9945,53490,52552,11542,58778,45888
13390,14459,13726,15049,13502,16206,9967,53396,52613,11537,58722,45894
13397,14388,13753,14994,13536,16245,9915,53365,52521,11534,58793,45842
13389,14364,13749,15023,13553,16199,9896,53399,52481,11524,58716,45814
13425,14391,13735,14987,13520,16186,9927,53318,52562,11544,58689,45842
13411,14368,13786,15015,13496,16212,9914,53398,52510,11534,58758,45808
13419,14417,13764,15034,13461,16165,9922,53361,52550,11528,58686,45852
13445,14382,13772,15051,13430,16215,9932,53384,52564,11529,58751,45851
13453,14367,13796,15049,13389,16212,9878,53358,52478,11531,58709,45799
13445,14369,13788,15055,13366,16281,9911,53402,52513,11523,58741,45856
13445,14376,13798,14991,13365,16253,9928,53347,52512,11533,58717,45845
13441,14359,13753,15072,13370,16292,9939,53383,52514,11520,58743,45875
13434,14389,13783,15064,13350,16309,9950,53420,52545,11540,58714,45939
13418,14427,13783,15082,13394,16290,9939,53473,52593,11564,58739,45945
13420,14401,13743,15009,13390,16276,9954,53341,52590,11562,58695,45890
13403,14407,13740,15065,13355,16304,9925,53376,52506,11516,58729,45830
13379,14399,13756,15056,13370,16288,9944,53394,52460,11525,58703,45855
13370,14412,13734,15061,13375,16301,9918,53393,52497,11559,58692,45856
13389,14431,13734,15058,13404,16266,9924,53314,52560,11527,58687,45835
13388,14478,13715,15086,13412,16293,9933,53398,52595,11519,58739,45841
13371,14419,13724,15097,13433,16252,9933,53389,52518,11530,58706,45847
13355,14470,13724,15099,13443,16260,9920,53462,52504,11527,58722,45813
13349,14445,13711,15097,13473,16188,9930,53366,52531,11534,58684,45823
13348,14419,13728,15083,13513,16223,9920,53427,52485,11532,58724,45785
13398,14410,13718,15063,13544,16225,9969,53439,52584,11523,58754,45896
13379,14399,13741,15032,13547,16239,9910,53408,52537,11529,58777,45817
13392,14398,13748,15056,13527,16190,9933,53380,52580,11523,58748,45823
13461,14348,13790,14982,13469,16250,9908,53336,52574,11539,58789,45798
13454,14396,13771,15051,13418,16185,9937,53368,52559,11546,58694,45843
13467,14367,13766,15000,13388,16209,9917,53312,52529,11533,58687,45812
13443,14371,13762,15050,13377,16270,9939,53370,52554,11537,58721,45903
13436,14428,13774,15053,13373,16326,9950,53455,52596,11545,58775,45910
13411,14411,13772,15049,13386,16249,9953,53372,52569,11545,58672,45898
13411,14373,13789,15086,13373,16299,9930,53499,52468,11545,58715,45921
13413,14396,13762,15073,13389,16297,9940,53387,52561,11546,58773,45878
13416,14394,13764,15089,13392,16284,9952,53440,52579,11567,58722,45962
13416,14415,13765,15090,13392,16268,9923,53415,52571,11555,58697,45935
13398,14464,13762,15108,13404,16252,9972,53451,52626,11563,58730,45984
13405,14406,13741,15038,13401,16236,9974,53323,52560,11545,58625,45927
13392,14408,13750,15084,13402,16242,9916,53400,52505,11539,58651,45848
13414,14460,13736,15088,13430,16256,9938,53391,52643,11567,58744,45943
13378,14435,13726,15146,13462,16259,9967,53510,52523,11552,58790,45928
13398,14465,13725,15100,13481,16235,9936,53443,52628,11533,58746,45902
13410,14427,13732,15093,13512,16207,9924,53433,52587,11559,58740,45892
13385,14390,13717,15042,13533,16248,9924,53382,52560,11523,58744,45827
13392,14389,13723,15047,13539,16223,9920,53383,52541,11515,58768,45818
13377,14390,13748,15000,13504,16235,9917,53313,52492,11531,58729,45813
13415,14375,13763,14991,13473,16197,9896,53343,52460,11516,58710,45759
13423,14360,13784,15027,13454,16215,9942,53374,52542,11532,58752,45860
13444,14388,13796,15063,13439,16214,9922,53439,52548,11560,58781,45872
13479,14403,13784,15062,13405,16211,9933,53388,52603,11537,58763,45895
13447,14383,13787,15080,13368,16242,9959,53437,52575,11562,58766,45923
13426,14372,13772,15043,13354,16233,9936,53372,52495,11546,58681,45879
13426,14388,13791,15059,13374,16307,9916,53468,52523,11551,58750,45922
13403,14396,13750,15061,13384,16268,9975,53416,52514,11539,58694,45921
13417,14423,13764,15075,13396,16294,9958,53439,52606,11560,58733,45976
13421,14421,13740,15086,13394,16285,9947,53377,52618,11551,58734,45939
13401,14406,13760,15020,13364,16269,9940,53368,52509,11538,58626,45911
13394,14432,13743,15032,13391,16248,9926,53343,52506,11532,58666,45859
13394,14408,13741,15145,13398,16252,9931,53466,52545,11550,58746,45860
13400,14435,13732,15066,13402,16239,9929,53363,52542,11538,58682,45847
13378,14440,13724,15150,13441,16222,9931,53453,52533,11535,58725,45859
13382,14428,13700,15127,13466,16230,9907,53393,52510,11515,58693,45807
13387,14436,13701,15121,13467,16192,9893,53402,52491,11523,58690,45791
13381,14404,13712,15100,13497,16192,9902,53427,52476,11536,58655,45839
13383,14394,13712,15105,13513,16201,9929,53481,52475,11543,58697,45867
13384,14431,13685,15106,13560,16207,9942,53480,52577,11533,58751,45866
13391,14385,13722,15046,13535,16226,9945,53461,52528,11532,58726,45854
13400,14402,13768,15062,13519,16203,9961,53480,52545,11507,58756,45839
13409,14406,13802,15068,13480,16208,9956,53503,52566,11533,58747,45901
13427,14355,13816,15036,13401,16157,9908,53385,52409,11512,58615,45832
13455,14381,13819,15065,13386,16223,9890,53423,52514,11547,58753,45829
13446,14356,13800,15048,13381,16197,9971,53392,52493,11530,58663,45904
13432,14374,13783,15024,13363,16276,9953,53444,52548,11556,58743,45877
13416,14371,13785,15029,13341,16256,9956,53363,52507,11546,58639,45884
13410,14385,13762,15093,13347,16281,9917,53427,52486,11520,58688,45869
13402,14369,13758,15032,13368,16279,9912,53368,52467,11524,58677,45796
13412,14369,13751,15011,13374,16265,9924,53329,52507,11534,58641,45829
13397,14415,13734,15031,13397,16233,9955,53342,52527,11528,58641,45847
13394,14431,13737,15065,13393,16232,9962,53390,52540,11534,58624,45891
13401,14428,13751,15069,13395,16223,9931,53367,52536,11522,58609,45849
13381,14423,13730,15033,13392,16234,9945,53354,52499,11541,58619,45877
13387,14376,13705,15023,13384,16208,9920,53277,52399,11518,58585,45801
13376,14412,13738,15066,13398,16202,9895,53363,52443,11524,58628,45817
13366,14375,13704,15046,13438,16226,9899,53301,52430,11528,58675,45745
13381,14389,13709,15067,13451,16222,9905,53359,52477,11513,58652,45788
13375,14466,13690,15055,13482,16197,9913,53361,52527,11537,58693,45798
13370,14428,13707,15109,13525,16204,9901,53448,52475,11511,58718,45821
13378,14359,13716,15045,13539,16206,9925,53417,52475,11529,58696,45840
13387,14399,13726,15042,13533,16186,9925,53429,52508,11520,58695,45817
13390,14419,13762,15030,13505,16192,9961,53423,52570,11529,58733,45858
13400,14384,13790,14981,13493,16197,9958,53357,52551,11512,58718,45776
13422,14371,13796,14980,13450,16214,9927,53296,52545,11506,58755,45754
13428,14379,13797,15041,13437,16212,9906,53409,52494,11528,58724,45809
13456,14372,13821,15017,13385,16182,9863,53360,52475,11525,58690,45792
13483,14371,13794,15026,13360,16255,9895,53363,52519,11522,58717,45803
13431,14371,13761,14980,13377,16294,9922,53336,52503,11545,58702,45837
13419,14365,13783,15026,13337,16248,9909,53356,52442,11523,58596,45822
13387,14412,13759,15117,13356,16276,9948,53449,52494,11534,58668,45891
13378,14372,13749,15057,13367,16312,9896,53401,52415,11518,58663,45792
13379,14397,13749,15048,13358,16269,9914,53356,52458,11544,58629,45814
13392,14388,13729,15052,13339,16341,9874,53343,52468,11521,58677,45754
13396,14393,13732,15058,13358,16314,9938,53360,52514,11528,58670,45875
13391,14414,13748,15127,13364,16262,9937,53463,52492,11546,58658,45850
13394,14457,13715,15127,13388,16267,9936,53385,52582,11534,58735,45897
13370,14430,13730,15112,13420,16215,9903,53421,52445,11536,58659,45825
13382,14422,13713,15099,13441,16212,9898,53400,52485,11521,58642,45773
13386,14391,13690,15120,13465,16232,9888,53406,52458,11525,58696,45800
13377,14405,13704,15078,13496,16227,9901,53422,52485,11540,58709,45837
13386,14411,13715,15107,13541,16214,9919,53497,52520,11529,58747,45859
13385,14434,13729,15088,13517,16227,9962,53525,52533,11524,58767,45884
13385,14393,13726,15080,13513,16204,9959,53475,52503,11530,58696,45899
13388,14385,13761,15022,13486,16202,9904,53384,52465,11518,58730,45749
13397,14362,13759,15003,13468,16216,9893,53337,52449,11528,58717,45771
13437,14366,13817,15050,13390,16191,9874,53405,52472,11546,58696,45817
13455,14377,13796,15067,13341,16209,9919,53377,52551,11540,58660,45856
13419,14392,13787,15006,13355,16236,9934,53346,52471,11528,58648,45842
13437,14350,13771,14992,13350,16247,9894,53307,52438,11534,58627,45799
13402,14366,13774,15019,13345,16252,9898,53312,52429,11501,58654,45761
13404,14384,13756,15015,13332,16268,9907,53306,52449,11560,58611,45841
13404,14374,13754,14982,13339,16282,9930,53270,52458,11530,58639,45809
13390,14378,13753,15007,13331,16274,9938,53328,52452,11519,58568,45850
13408,14392,13744,14993,13327,16295,9929,53279,52491,11531,58664,45827
13402,14383,13743,15051,13357,16238,9871,53351,52398,11527,58609,45793
13376,14367,13741,15045,13374,16208,9912,53334,52403,11523,58547,45801
13391,14389,13721,15115,13404,16203,9909,53417,52443,11527,58643,45823
13382,14394,13711,15078,13407,16232,9926,53336,52479,11528,58668,45797
13389,14422,13733,15090,13422,16249,9922,53420,52547,11522,58708,45851
13386,14403,13715,15062,13431,16223,9916,53354,52500,11539,58639,45820
13375,14412,13718,15089,13462,16207,9918,53409,52504,11533,58642,45832
13374,14400,13699,15120,13520,16193,9915,53438,52482,11519,58727,45806
13380,14391,13706,15018,13513,16166,9928,53344,52482,11528,58644,45798
13401,14408,13753,15022,13516,16222,9971,53436,52576,11519,58757,45880
13405,14411,13739,15038,13499,16227,10004,53448,52571,11516,58752,45930
13404,14389,13775,15070,13503,16203,9964,53462,52562,11535,58730,45907
13410,14391,13761,15057,13457,16206,9894,53406,52481,11528,58759,45796
13421,14368,13804,15077,13428,16188,9907,53465,52444,11527,58662,45871
13435,14348,13833,15042,13401,16260,9872,53419,52438,11510,58772,45750
13454,14355,13783,15030,13368,16238,9937,53365,52520,11536,58678,45870
13440,14389,13767,15043,13368,16297,9902,53351,52543,11548,58722,45828
13431,14379,13758,15024,13349,16261,9908,53336,52492,11537,58655,45823
13392,14367,13729,15042,13338,16290,9917,53322,52460,11534,58629,45826
13390,14355,13737,15049,13356,16291,9916,53362,52418,11526,58650,45818
13382,14383,13737,15031,13380,16285,9909,53349,52429,11538,58675,45833
13385,14428,13742,15041,13375,16261,9934,53314,52537,11540,58660,45855
13394,14429,13737,15057,13384,16273,9913,53336,52539,11531,58688,45856
13380,14418,13731,15051,13402,16236,9940,53346,52531,11536,58669,45853
13389,14408,13766,15045,13409,16223,9905,53355,52492,11518,58637,45836
13398,14399,13746,15055,13444,16224,9920,53408,52494,11533,58694,45876
13370,14442,13733,15138,13470,16183,9909,53481,52486,11533,58688,45833
13393,14456,13741,15053,13492,16241,9928,53401,52618,11552,58771,45868
13380,14424,13741,15109,13494,16237,9915,53455,52552,11528,58726,45878
13373,14411,13721,15070,13540,16173,9922,53419,52565,11547,58706,45821
13391,14416,13748,15085,13535,16242,9915,53492,52570,11559,58779,45893
13386,14405,13711,15016,13543,16196,9898,53336,52547,11528,58728,45762
13410,14381,13736,15052,13512,16216,9911,53386,52554,11518,58764,45835
13402,14404,13745,15022,13501,16187,9924,53362,52557,11527,58702,45841
13444,14409,13767,15045,13485,16203,9951,53363,52627,11532,58797,45847
13465,14375,13756,14998,13423,16217,9949,53317,52613,11523,58706,45848
13437,14394,13749,15049,13398,16254,9899,53378,52514,11525,58708,45856
13435,14371,13757,14967,13364,16255,9941,53259,52509,11536,58646,45866
13412,14351,13765,15086,13379,16233,9903,53410,52419,11529,58654,45792
13431,14377,13761,15037,13371,16248,9939,53361,52518,11518,58665,45787
13414,14400,13759,15073,13392,16250,9951,53437,52514,11525,58671,45849
13423,14386,13737,15053,13354,16258,9939,53303,52526,11525,58624,45891
13392,14385,13738,15054,13361,16304,9914,53361,52487,11550,58647,45861
13391,14385,13720,15081,13401,16218,9940,53365,52470,11549,58608,45876
13386,14381,13740,15029,13402,16217,9918,53321,52441,11528,58624,45818
13399,14400,13719,15074,13453,16188,9944,53382,52512,11537,58628,45859
13395,14404,13723,15078,13498,16207,9907,53383,52520,11517,58713,45795
13372,14487,13692,15050,13501,16216,9914,53320,52580,11529,58714,45795
13381,14406,13722,15039,13504,16202,9867,53350,52449,11522,58679,45755
13392,14404,13716,15028,13509,16197,9922,53359,52523,11532,58694,45809
13372,14379,13697,15073,13537,16201,9931,53409,52504,11550,58716,45818
13400,14396,13729,14956,13538,16218,9943,53332,52583,11532,58732,45830
13396,14409,13738,15004,13508,16223,9898,53398,52524,11527,58737,45776
13434,14383,13772,15021,13500,16210,9947,53399,52608,11528,58758,45882
13407,14378,13781,14982,13451,16206,9944,53381,52510,11516,58681,45811
13439,14374,13776,14980,13405,16203,9846,53254,52451,11504,58697,45658
13438,14348,13792,15010,13390,16214,9885,53345,52435,11518,58700,45793
13442,14364,13746,14973,13362,16225,9930,53242,52510,11518,58628,45816
13441,14375,13772,15095,13370,16254,9935,53478,52522,11541,58743,45902
13417,14349,13746,15016,13358,16274,9877,53320,52404,11522,58667,45755
13417,14344,13767,15057,13329,16288,9867,53359,52413,11537,58640,45790
13387,14377,13742,15058,13341,16280,9892,53321,52432,11525,58634,45823
13396,14353,13746,15050,13347,16272,9882,53296,52407,11521,58598,45794
13377,14388,13726,15076,13366,16267,9907,53323,52465,11520,58627,45809
13372,14398,13715,15099,13379,16239,9937,53347,52486,11536,58635,45835
13392,14420,13693,15081,13425,16240,9890,53337,52511,11524,58712,45783
13358,14438,13712,15073,13445,16193,9868,53342,52422,11514,58637,45739
13355,14415,13700,15062,13468,16211,9886,53336,52434,11520,58633,45729
13374,14402,13711,15114,13495,16213,9864,53427,52442,11509,58710,45732
13378,14408,13714,15083,13500,16216,9920,53420,52515,11519,58681,45824
13383,14408,13695,15040,13519,16218,9910,53363,52531,11535,58716,45785
13385,14375,13697,15066,13521,16194,9934,53409,52493,11517,58725,45795
13370,14388,13731,15013,13529,16223,9958,53454,52486,11514,58692,45844
13374,14382,13725,15011,13525,16170,9985,53391,52482,11516,58683,45872
13411,14387,13772,15012,13512,16214,9974,53436,52540,11506,58733,45870
13397,14359,13796,14990,13482,16199,9979,53397,52543,11519,58704,45897
13451,14362,13790,15027,13449,16199,9943,53382,52531,11521,58766,45848
13440,14356,13816,14989,13416,16184,9906,53362,52476,11495,58680,45777
13458,14367,13793,14992,13396,16199,9897,53345,52456,11515,58678,45766
13480,14383,13765,15015,13363,16216,9894,53307,52508,11518,58674,45778
13441,14355,13781,15004,13353,16245,9888,53318,52435,11526,58651,45808
13427,14396,13729,15048,13358,16309,9926,53362,52537,11545,58695,45853
13403,14421,13732,15026,13378,16278,9911,53346,52521,11528,58685,45806
13403,14375,13744,15059,13373,16294,9940,53378,52528,11551,58653,45882
13406,14419,13729,15090,13378,16256,9928,53405,52525,11542,58685,45878
13362,14422,13689,15102,13402,16236,9933,53343,52487,11525,58672,45807
13356,14432,13710,15082,13424,16210,9886,53363,52409,11529,58683,45751
13371,14431,13746,15069,13447,16250,9900,53380,52507,11531,58705,45818
13362,14406,13692,15091,13482,16215,9885,53373,52447,11521,58719,45729
13372,14426,13712,15114,13486,16205,9950,53426,52537,11538,58700,45839
13356,14393,13707,15014,13499,16219,9897,53342,52437,11540,58669,45753
13372,14412,13680,15057,13503,16191,9889,53296,52495,11497,58667,45701
13368,14417,13686,15072,13530,16211,9897,53424,52528,11534,58713,45788
13342,14402,13685,15117,13542,16185,9997,53441,52512,11501,58692,45852
13392,14402,13706,15043,13534,16216,9999,53458,52559,11503,58711,45864
13389,14384,13718,14978,13507,16203,10037,53359,52529,11487,58667,45899
13411,14371,13749,14970,13477,16207,10030,53403,52517,11508,58692,45901
13397,14406,13781,15066,13466,16165,9966,53427,52514,11489,58661,45890
13453,14331,13838,15013,13418,16202,9936,53400,52497,11499,58685,45860
13465,14342,13821,14999,13405,16230,9928,53327,52524,11509,58713,45832
13469,14360,13817,15033,13393,16219,9892,53397,52512,11522,58725,45824
13484,14377,13792,15020,13367,16249,9879,53337,52546,11533,58746,45805
13463,14363,13780,15053,13352,16253,9854,53395,52475,11568,58729,45809
13440,14400,13750,15033,13345,16255,9890,53322,52505,11546,58654,45838
13388,14390,13743,15067,13371,16305,9861,53406,52445,11566,58712,45809
13371,14424,13752,15067,13376,16276,9928,53403,52493,11531,58681,45849
13379,14379,13736,15039,13364,16303,9911,53338,52465,11542,58649,45877
13358,14407,13718,15101,13396,16247,9914,53401,52443,11531,58674,45805
13388,14416,13735,15136,13404,16252,9925,53465,52490,11534,58714,45848
13383,14416,13714,15075,13422,16231,9929,53358,52493,11526,58653,45839
13372,14442,13701,15086,13435,16244,9903,53381,52492,11520,58665,45788
13371,14406,13694,15080,13452,16214,9919,53358,52484,11540,58664,45833
13383,14425,13681,15071,13489,16196,9924,53349,52529,11513,58659,45770
13391,14424,13700,15088,13514,16188,9938,53430,52541,11535,58679,45847
13364,14414,13714,15082,13531,16189,9969,53472,52510,11525,58704,45864
13379,14383,13703,15086,13517,16192,10028,53496,52499,11498,58687,45895
13377,14361,13709,15055,13520,16202,10044,53499,52477,11521,58675,45900
13396,14368,13734,15021,13514,16177,10067,53463,52535,11523,58663,45974
13413,14413,13760,14990,13503,16196,10071,53450,52589,11502,58726,45944
13422,14375,13811,14998,13489,16185,9992,53443,52539,11513,58732,45900
13415,14369,13800,15031,13437,16195,9947,53416,52486,11518,58698,45849
13436,14367,13834,14990,13402,16211,9916,53397,52490,11522,58703,45843
13439,14386,13819,15015,13394,16197,9923,53381,52515,11532,58694,45843
13460,14379,13806,15026,13371,16217,9932,53353,52539,11543,58704,45878
13467,14380,13817,14982,13357,16254,9869,53323,52488,11524,58754,45753
13481,14388,13781,15039,13365,16241,9882,53347,52563,11548,58701,45807
13445,14339,13766,15007,13341,16272,9853,53333,52418,11559,58653,45799
13428,14373,13771,15044,13349,16289,9897,53393,52474,11566,58660,45884
13392,14383,13752,15089,13355,16316,9885,53404,52447,11531,58684,45837
13393,14416,13730,15106,13392,16280,9935,53422,52492,11525,58711,45852
13356,14413,13729,15174,13398,16241,9941,53468,52500,11546,58639,45917
13385,14427,13710,15071,13412,16236,9941,53343,52527,11529,58662,45864
13368,14458,13716,15065,13412,16263,9924,53396,52499,11547,58676,45862
13360,14433,13685,15117,13459,16196,9908,53387,52468,11537,58639,45845
13367,14428,13700,15093,13513,16199,9913,53411,52533,11554,58692,45819
13381,14413,13713,15078,13532,16201,9944,53433,52562,11525,58701,45863
13379,14398,13742,15023,13522,16228,9964,53455,52513,11533,58753,45884
13390,14386,13740,15012,13488,16208,10057,53461,52550,11514,58651,45956
13395,14393,13738,15009,13470,16191,10117,53413,52577,11497,58647,46013
13391,14375,13777,15018,13473,16209,10169,53480,52616,11484,58660,46082
13413,14368,13796,15003,13451,16181,10156,53456,52598,11489,58624,46084
13414,14375,13797,15033,13464,16186,10092,53468,52588,11493,58673,46013
13404,14394,13830,15007,13443,16183,9978,53390,52530,11499,58662,45878
13432,14343,13809,14973,13406,16203,9946,53281,52498,11521,58644,45839
13418,14361,13819,15011,13377,16234,9908,53352,52463,11539,58675,45847
13441,14415,13825,14987,13392,16212,9890,53354,52523,11527,58705,45771
13456,14359,13815,15005,13373,16234,9848,53407,52449,11539,58710,45765
13479,14380,13788,15004,13361,16256,9844,53357,52509,11562,58668,45816
13459,14394,13774,15007,13346,16291,9821,53363,52495,11589,58681,45836
13418,14374,13759,15068,13357,16342,9826,53426,52453,11586,58714,45798
13386,14408,13733,15066,13356,16316,9905,53413,52467,11541,58650,45869
13362,14440,13704,15061,13411,16230,9912,53329,52480,11513,58630,45739
13364,14416,13699,15110,13434,16207,9932,53403,52498,11571,58627,45898
13370,14415,13686,15120,13466,16244,9923,53418,52534,11559,58695,45849
13363,14496,13670,15130,13481,16227,9987,53443,52657,11529,58721,45904
13372,14400,13667,15124,13483,16208,10011,53465,52516,11540,58665,45932
13364,14394,13670,15105,13515,16211,9995,53466,52462,11514,58707,45889
13368,14393,13697,15122,13545,16169,10021,53560,52481,11511,58697,45892
13377,14408,13715,15024,13512,16188,10080,53465,52521,11522,58692,46008
13411,14367,13752,15008,13515,16211,10149,53483,52608,11511,58744,46031
13406,14384,13781,15021,13462,16202,10141,53472,52572,11476,58683,46017
13432,14368,13811,14997,13444,16183,10136,53433,52658,11495,58631,46081
13466,14361,13852,14981,13427,16206,10078,53430,52605,11486,58711,46012
13458,14347,13854,15065,13399,16193,9978,53449,52507,11498,58633,45991
13484,14398,13867,15006,13410,16237,9928,53434,52584,11513,58761,45908
13500,14381,13845,15027,13391,16219,9929,53415,52600,11541,58728,45945
13466,14431,13835,15015,13404,16319,9925,53483,52624,11559,58850,45940
13486,14390,13822,15036,13376,16274,9944,53433,52621,11540,58766,45943
13446,14357,13804,15039,13342,16239,9931,53396,52490,11545,58681,45889
13432,14357,13799,15067,13355,16262,9933,53458,52492,11550,58730,45892
13429,14405,13792,15062,13389,16288,9933,53479,52529,11549,58763,45906
13439,14403,13756,15033,13363,16318,9931,53378,52558,11537,58706,45894
13390,14430,13747,15133,13403,16268,9946,53463,52578,11548,58744,45924
13398,14432,13740,15086,13416,16250,9910,53371,52532,11528,58707,45861
13390,14401,13718,15123,13442,16234,9916,53399,52483,11522,58699,45842
13380,14419,13738,15130,13498,16232,9906,53460,52516,11514,58758,45836
13371,14480,13715,15116,13525,16230,9939,53493,52585,11532,58796,45841
13370,14415,13709,15063,13561,16229,9990,53420,52628,11525,58764,45858
13389,14405,13726,15069,13570,16208,9995,53515,52616,11533,58772,45952
13374,14398,13732,15059,13554,16194,10033,53484,52609,11531,58766,45911
13397,14380,13765,15032,13547,16198,10049,53487,52559,11510,58759,45930
13416,14423,13781,15060,13523,16217,10066,53518,52668,11521,58805,45976
13440,14395,13823,15069,13506,16228,10063,53578,52654,11524,58794,46064
13471,14408,13815,15038,13500,16224,10049,53496,52747,11500,58838,45974
13489,14387,13828,15001,13459,16225,10009,53408,52676,11509,58807,45971
13473,14401,13798,15044,13427,16218,9993,53386,52659,11545,58745,45988
13445,14390,13815,15065,13395,16233,9947,53483,52552,11542,58761,45925
13445,14368,13820,15003,13387,16233,9926,53370,52504,11543,58726,45860
13411,14383,13799,15113,13375,16238,9958,53511,52497,11534,58659,45936
13424,14416,13806,15077,13378,16265,9976,53444,52610,11564,58710,46002
13433,14412,13756,15041,13364,16224,9956,53362,52594,11542,58642,45899
13418,14415,13767,15035,13383,16260,9950,53377,52586,11553,58664,45932
13387,14379,13781,15044,13375,16270,9934,53407,52463,11548,58669,45904
13371,14391,13744,15086,13394,16238,9926,53386,52470,11538,58650,45862
13379,14431,13735,15126,13423,16195,9905,53445,52482,11550,58679,45896
13417,14424,13727,15118,13447,16264,9940,53435,52582,11534,58767,45854
13412,14435,13725,15126,13484,16252,9951,53449,52585,11526,58764,45912
13388,14458,13709,15128,13517,16260,9941,53544,52598,11548,58805,45911
13404,14474,13702,15196,13544,16216,9915,53583,52599,11545,58810,45902
13369,14430,13713,15085,13535,16252,9951,53513,52553,11526,58785,45870
13381,14434,13704,15181,13564,16241,9980,53610,52625,11511,58839,45908
13386,14446,13754,15089,13598,16224,10032,53602,52735,11529,58844,45975
13426,14399,13791,15020,13555,16226,10097,53515,52692,11516,58817,45994
13445,14393,13793,14995,13532,16184,10144,53490,52707,11479,58776,45993
13426,14367,13830,14999,13518,16218,10117,53516,52668,11506,58807,46024
13451,14374,13831,15013,13494,16213,10092,53487,52686,11501,58772,45994
13477,14373,13825,15000,13469,16170,10051,53418,52634,11483,58716,45968
13489,14414,13841,15024,13440,16215,10011,53446,52689,11500,58811,45958
13491,14377,13853,14989,13425,16213,9960,53396,52621,11503,58782,45895
13479,14373,13855,14968,13386,16206,9936,53346,52568,11510,58676,45839
13478,14383,13833,15042,13375,16239,9886,53422,52499,11519,58758,45816
13463,14370,13830,15024,13367,16195,9865,53408,52447,11551,58691,45871
13464,14381,13817,15009,13364,16248,9880,53384,52527,11541,58720,45849
13463,14366,13794,15040,13340,16312,9857,53393,52503,11551,58754,45847
13417,14430,13777,15071,13370,16334,9895,53476,52548,11554,58780,45833
13392,14395,13744,15086,13349,16308,9926,53405,52481,11533,58668,45862
13397,14437,13736,15081,13373,16311,9895,53402,52482,11519,58710,45821
13388,14439,13745,15082,13376,16257,9904,53396,52514,11532,58702,45806
13368,14445,13734,15151,13406,16231,9930,53453,52519,11539,58680,45883
13385,14447,13701,15097,13441,16229,9927,53393,52580,11536,58706,45827
13346,14480,13681,15138,13485,16208,9924,53414,52588,11538,58721,45878
13357,14447,13702,15102,13496,16238,9986,53444,52609,11523,58734,45857
13366,14422,13705,15087,13555,16212,9924,53424,52573,11539,58752,45850
13382,14410,13718,15047,13556,16193,10022,53411,52639,11505,58714,45919
13387,14371,13747,15038,13548,16190,10061,53440,52621,11509,58712,45920
13403,14366,13764,15015,13546,16184,10144,53448,52680,11495,58733,46002
13419,14381,13780,15021,13510,16177,10147,53437,52687,11488,58720,46020
13419,14389,13796,15028,13505,16208,10117,53489,52668,11492,58733,46065
13441,14351,13818,15045,13489,16189,10030,53468,52585,11489,58764,45943
13437,14403,13826,14999,13443,16189,10003,53374,52612,11499,58720,45902
13483,14347,13857,15046,13418,16202,9950,53484,52559,11506,58751,45866
13465,14381,13857,14999,13394,16238,9932,53445,52543,11526,58735,45889
13482,14383,13854,14993,13374,16218,9861,53362,52545,11534,58737,45771
13489,14381,13844,14990,13359,16255,9860,53365,52553,11541,58756,45810
13437,14390,13820,15060,13348,16285,9847,53419,52468,11539,58734,45791
13419,14347,13807,15070,13342,16291,9917,53444,52455,11528,58727,45844
13406,14361,13779,15101,13348,16287,9857,53490,52415,11551,58671,45828
13402,14418,13747,15043,13355,16331,9861,53445,52511,11572,58714,45828
13384,14434,13710,15156,13374,16277,9908,53489,52505,11551,58684,45895
13352,14452,13698,15171,13380,16269,9913,53468,52508,11542,58676,45863
13375,14433,13725,15195,13409,16296,9932,53535,52547,11543,58783,45892
13377,14430,13693,15207,13407,16233,9914,53500,52465,11533,58655,45889
13359,14473,13677,15227,13426,16244,9979,53521,52555,11536,58713,45958
13350,14493,13649,15222,13460,16220,10000,53511,52574,11557,58698,46032
